0.9779029488563538 ,-0.465, -0.354, -0.237, -0.186, -0.064, 0.056 ,0.0, 0.21305182341650675, 0.4376199616122841, 0.5355086372360844, 0.7696737044145874, 1.0
0.9713166356086731 ,-0.465, -0.354, -0.237, -0.186, -0.064, 0.092 ,0.0, 0.19928186714542195, 0.4093357271095153, 0.5008976660682227, 0.7199281867145422, 1.0
0.7914602756500244 ,-0.465, -0.354, -0.237, -0.186, -0.064, 0.187 ,0.0, 0.17024539877300626, 0.3496932515337424, 0.42791411042944794, 0.6150306748466259, 1.0
0.6607378125190735 ,-0.465, -0.354, -0.237, -0.186, -0.064, 0.216 ,0.0, 0.16299559471365643, 0.3348017621145375, 0.40969162995594716, 0.5888399412628488, 1.0
0.5095903277397156 ,-0.465, -0.354, -0.237, -0.186, -0.015, 0.187 ,0.0, 0.17024539877300626, 0.3496932515337424, 0.42791411042944794, 0.6901840490797547, 1.0
0.652863085269928 ,-0.465, -0.354, -0.237, 0.012, 0.222, 0.433 ,0.0, 0.12360801781737196, 0.2538975501113586, 0.5311804008908686, 0.765033407572383, 1.0
0.627185046672821 ,-0.465, -0.354, -0.226, -0.186, -0.064, 0.056 ,0.0, 0.21305182341650675, 0.45873320537428025, 0.5355086372360844, 0.7696737044145874, 1.0
0.6009029150009155 ,-0.465, -0.354, -0.226, -0.186, -0.064, 0.092 ,0.0, 0.19928186714542195, 0.42908438061041293, 0.5008976660682227, 0.7199281867145422, 1.0
0.9738359451293945 ,-0.465, -0.354, -0.226, 0.012, 0.222, 0.433 ,0.0, 0.12360801781737196, 0.2661469933184855, 0.5311804008908686, 0.765033407572383, 1.0
0.6081661581993103 ,-0.465, -0.354, -0.226, 0.012, 0.322, 0.433 ,0.0, 0.12360801781737196, 0.2661469933184855, 0.5311804008908686, 0.876391982182628, 1.0
0.7669180631637573 ,-0.465, -0.354, -0.217, 0.012, 0.167, 0.433 ,0.0, 0.12360801781737196, 0.2761692650334076, 0.5311804008908686, 0.7037861915367484, 1.0
0.8604524731636047 ,-0.465, -0.354, -0.217, 0.012, 0.173, 0.433 ,0.0, 0.12360801781737196, 0.2761692650334076, 0.5311804008908686, 0.7104677060133631, 1.0
0.9977030158042908 ,-0.465, -0.354, -0.217, 0.012, 0.222, 0.433 ,0.0, 0.12360801781737196, 0.2761692650334076, 0.5311804008908686, 0.765033407572383, 1.0
0.6053091883659363 ,-0.465, -0.354, -0.217, 0.012, 0.322, 0.433 ,0.0, 0.12360801781737196, 0.2761692650334076, 0.5311804008908686, 0.876391982182628, 1.0
0.5233754515647888 ,-0.465, -0.354, -0.191, 0.012, 0.102, 0.187 ,0.0, 0.17024539877300626, 0.4202453987730062, 0.73159509202454, 0.8696319018404909, 1.0
0.6647892594337463 ,-0.465, -0.354, -0.191, 0.012, 0.102, 0.216 ,0.0, 0.16299559471365643, 0.4023494860499266, 0.7004405286343612, 0.8325991189427312, 1.0
0.8860398530960083 ,-0.465, -0.354, -0.191, 0.012, 0.129, 0.187 ,0.0, 0.17024539877300626, 0.4202453987730062, 0.73159509202454, 0.9110429447852761, 1.0
0.9622642397880554 ,-0.465, -0.354, -0.191, 0.012, 0.129, 0.216 ,0.0, 0.16299559471365643, 0.4023494860499266, 0.7004405286343612, 0.8722466960352423, 1.0
0.7670126557350159 ,-0.465, -0.354, -0.191, 0.012, 0.129, 0.433 ,0.0, 0.12360801781737196, 0.3051224944320713, 0.5311804008908686, 0.6614699331848553, 1.0
0.9349620938301086 ,-0.465, -0.354, -0.191, 0.012, 0.167, 0.216 ,0.0, 0.16299559471365643, 0.4023494860499266, 0.7004405286343612, 0.9280469897209985, 1.0
0.9923882484436035 ,-0.465, -0.354, -0.191, 0.012, 0.167, 0.433 ,0.0, 0.12360801781737196, 0.3051224944320713, 0.5311804008908686, 0.7037861915367484, 1.0
0.8559826612472534 ,-0.465, -0.354, -0.191, 0.012, 0.173, 0.216 ,0.0, 0.16299559471365643, 0.4023494860499266, 0.7004405286343612, 0.9368575624082232, 1.0
0.9957131147384644 ,-0.465, -0.354, -0.191, 0.012, 0.173, 0.433 ,0.0, 0.12360801781737196, 0.3051224944320713, 0.5311804008908686, 0.7104677060133631, 1.0
0.9998205304145813 ,-0.465, -0.354, -0.191, 0.012, 0.222, 0.433 ,0.0, 0.12360801781737196, 0.3051224944320713, 0.5311804008908686, 0.765033407572383, 1.0
0.5060455203056335 ,-0.465, -0.354, -0.15, 0.012, 0.129, 0.216 ,0.0, 0.16299559471365643, 0.4625550660792952, 0.7004405286343612, 0.8722466960352423, 1.0
0.8232191205024719 ,-0.465, -0.354, -0.15, 0.012, 0.167, 0.433 ,0.0, 0.12360801781737196, 0.3507795100222717, 0.5311804008908686, 0.7037861915367484, 1.0
0.8959855437278748 ,-0.465, -0.354, -0.15, 0.012, 0.173, 0.433 ,0.0, 0.12360801781737196, 0.3507795100222717, 0.5311804008908686, 0.7104677060133631, 1.0
0.9573105573654175 ,-0.465, -0.354, -0.15, 0.012, 0.222, 0.433 ,0.0, 0.12360801781737196, 0.3507795100222717, 0.5311804008908686, 0.765033407572383, 1.0
0.5799127221107483 ,-0.465, -0.354, -0.139, 0.012, 0.222, 0.433 ,0.0, 0.12360801781737196, 0.36302895322939865, 0.5311804008908686, 0.765033407572383, 1.0
0.6444202661514282 ,-0.465, -0.306, -0.191, 0.012, 0.167, 0.216 ,0.0, 0.23348017621145378, 0.4023494860499266, 0.7004405286343612, 0.9280469897209985, 1.0
0.7182778716087341 ,-0.465, -0.306, -0.191, 0.012, 0.167, 0.433 ,0.0, 0.17706013363028955, 0.3051224944320713, 0.5311804008908686, 0.7037861915367484, 1.0
0.5444660186767578 ,-0.465, -0.306, -0.191, 0.012, 0.173, 0.216 ,0.0, 0.23348017621145378, 0.4023494860499266, 0.7004405286343612, 0.9368575624082232, 1.0
0.8338199257850647 ,-0.465, -0.306, -0.191, 0.012, 0.173, 0.433 ,0.0, 0.17706013363028955, 0.3051224944320713, 0.5311804008908686, 0.7104677060133631, 1.0
0.9978926777839661 ,-0.465, -0.306, -0.191, 0.012, 0.222, 0.433 ,0.0, 0.17706013363028955, 0.3051224944320713, 0.5311804008908686, 0.765033407572383, 1.0
0.9906001091003418 ,-0.465, -0.306, -0.15, 0.012, 0.102, 0.187 ,0.0, 0.24386503067484672, 0.4831288343558283, 0.73159509202454, 0.8696319018404909, 1.0
0.9863191843032837 ,-0.465, -0.306, -0.15, 0.012, 0.102, 0.216 ,0.0, 0.23348017621145378, 0.4625550660792952, 0.7004405286343612, 0.8325991189427312, 1.0
0.86867356300354 ,-0.465, -0.306, -0.15, 0.012, 0.129, 0.187 ,0.0, 0.24386503067484672, 0.4831288343558283, 0.73159509202454, 0.9110429447852761, 1.0
0.9921205043792725 ,-0.465, -0.306, -0.15, 0.012, 0.129, 0.216 ,0.0, 0.23348017621145378, 0.4625550660792952, 0.7004405286343612, 0.8722466960352423, 1.0
0.8782026767730713 ,-0.465, -0.306, -0.15, 0.012, 0.129, 0.433 ,0.0, 0.17706013363028955, 0.3507795100222717, 0.5311804008908686, 0.6614699331848553, 1.0
0.9973391890525818 ,-0.465, -0.306, -0.15, 0.012, 0.167, 0.433 ,0.0, 0.17706013363028955, 0.3507795100222717, 0.5311804008908686, 0.7037861915367484, 1.0
0.9985126852989197 ,-0.465, -0.306, -0.15, 0.012, 0.173, 0.433 ,0.0, 0.17706013363028955, 0.3507795100222717, 0.5311804008908686, 0.7104677060133631, 1.0
0.9988425374031067 ,-0.465, -0.306, -0.15, 0.012, 0.222, 0.433 ,0.0, 0.17706013363028955, 0.3507795100222717, 0.5311804008908686, 0.765033407572383, 1.0
0.9930170774459839 ,-0.465, -0.306, -0.139, 0.012, 0.102, 0.187 ,0.0, 0.24386503067484672, 0.5000000000000001, 0.73159509202454, 0.8696319018404909, 1.0
0.990899920463562 ,-0.465, -0.306, -0.139, 0.012, 0.102, 0.216 ,0.0, 0.23348017621145378, 0.4787077826725403, 0.7004405286343612, 0.8325991189427312, 1.0
0.8544334769248962 ,-0.465, -0.306, -0.139, 0.012, 0.129, 0.187 ,0.0, 0.24386503067484672, 0.5000000000000001, 0.73159509202454, 0.9110429447852761, 1.0
0.9929881691932678 ,-0.465, -0.306, -0.139, 0.012, 0.129, 0.216 ,0.0, 0.23348017621145378, 0.4787077826725403, 0.7004405286343612, 0.8722466960352423, 1.0
0.8773025274276733 ,-0.465, -0.306, -0.139, 0.012, 0.129, 0.433 ,0.0, 0.17706013363028955, 0.36302895322939865, 0.5311804008908686, 0.6614699331848553, 1.0
0.9973509311676025 ,-0.465, -0.306, -0.139, 0.012, 0.167, 0.433 ,0.0, 0.17706013363028955, 0.36302895322939865, 0.5311804008908686, 0.7037861915367484, 1.0
0.9985169768333435 ,-0.465, -0.306, -0.139, 0.012, 0.173, 0.433 ,0.0, 0.17706013363028955, 0.36302895322939865, 0.5311804008908686, 0.7104677060133631, 1.0
0.9986487030982971 ,-0.465, -0.306, -0.139, 0.012, 0.222, 0.433 ,0.0, 0.17706013363028955, 0.36302895322939865, 0.5311804008908686, 0.765033407572383, 1.0
0.9892492294311523 ,-0.465, -0.306, -0.133, 0.012, 0.102, 0.187 ,0.0, 0.24386503067484672, 0.5092024539877301, 0.73159509202454, 0.8696319018404909, 1.0
0.9882200956344604 ,-0.465, -0.306, -0.133, 0.012, 0.102, 0.216 ,0.0, 0.23348017621145378, 0.48751835535976507, 0.7004405286343612, 0.8325991189427312, 1.0
0.8065559267997742 ,-0.465, -0.306, -0.133, 0.012, 0.129, 0.187 ,0.0, 0.24386503067484672, 0.5092024539877301, 0.73159509202454, 0.9110429447852761, 1.0
0.990781843662262 ,-0.465, -0.306, -0.133, 0.012, 0.129, 0.216 ,0.0, 0.23348017621145378, 0.48751835535976507, 0.7004405286343612, 0.8722466960352423, 1.0
0.8411558866500854 ,-0.465, -0.306, -0.133, 0.012, 0.129, 0.433 ,0.0, 0.17706013363028955, 0.36971046770601335, 0.5311804008908686, 0.6614699331848553, 1.0
0.9965954422950745 ,-0.465, -0.306, -0.133, 0.012, 0.167, 0.433 ,0.0, 0.17706013363028955, 0.36971046770601335, 0.5311804008908686, 0.7037861915367484, 1.0
0.9981006979942322 ,-0.465, -0.306, -0.133, 0.012, 0.173, 0.433 ,0.0, 0.17706013363028955, 0.36971046770601335, 0.5311804008908686, 0.7104677060133631, 1.0
0.9985209107398987 ,-0.465, -0.306, -0.133, 0.012, 0.222, 0.433 ,0.0, 0.17706013363028955, 0.36971046770601335, 0.5311804008908686, 0.765033407572383, 1.0
0.9426533579826355 ,-0.465, -0.281, -0.191, 0.012, 0.222, 0.433 ,0.0, 0.20489977728285075, 0.3051224944320713, 0.5311804008908686, 0.765033407572383, 1.0
0.9778262376785278 ,-0.465, -0.281, -0.15, 0.012, 0.102, 0.187 ,0.0, 0.28220858895705525, 0.4831288343558283, 0.73159509202454, 0.8696319018404909, 1.0
0.978980541229248 ,-0.465, -0.281, -0.15, 0.012, 0.102, 0.216 ,0.0, 0.2701908957415565, 0.4625550660792952, 0.7004405286343612, 0.8325991189427312, 1.0
0.9420875906944275 ,-0.465, -0.281, -0.15, 0.012, 0.129, 0.187 ,0.0, 0.28220858895705525, 0.4831288343558283, 0.73159509202454, 0.9110429447852761, 1.0
0.9973427653312683 ,-0.465, -0.281, -0.15, 0.012, 0.129, 0.216 ,0.0, 0.2701908957415565, 0.4625550660792952, 0.7004405286343612, 0.8722466960352423, 1.0
0.8211620450019836 ,-0.465, -0.281, -0.15, 0.012, 0.129, 0.433 ,0.0, 0.20489977728285075, 0.3507795100222717, 0.5311804008908686, 0.6614699331848553, 1.0
0.9960790276527405 ,-0.465, -0.281, -0.15, 0.012, 0.167, 0.433 ,0.0, 0.20489977728285075, 0.3507795100222717, 0.5311804008908686, 0.7037861915367484, 1.0
0.997836172580719 ,-0.465, -0.281, -0.15, 0.012, 0.173, 0.433 ,0.0, 0.20489977728285075, 0.3507795100222717, 0.5311804008908686, 0.7104677060133631, 1.0
0.9979623556137085 ,-0.465, -0.281, -0.15, 0.012, 0.222, 0.433 ,0.0, 0.20489977728285075, 0.3507795100222717, 0.5311804008908686, 0.765033407572383, 1.0
0.9717620015144348 ,-0.465, -0.281, -0.139, 0.012, 0.102, 0.187 ,0.0, 0.28220858895705525, 0.5000000000000001, 0.73159509202454, 0.8696319018404909, 1.0
0.9802149534225464 ,-0.465, -0.281, -0.139, 0.012, 0.102, 0.216 ,0.0, 0.2701908957415565, 0.4787077826725403, 0.7004405286343612, 0.8325991189427312, 1.0
0.7817590832710266 ,-0.465, -0.281, -0.139, 0.012, 0.129, 0.187 ,0.0, 0.28220858895705525, 0.5000000000000001, 0.73159509202454, 0.9110429447852761, 1.0
0.9919655323028564 ,-0.465, -0.281, -0.139, 0.012, 0.129, 0.216 ,0.0, 0.2701908957415565, 0.4787077826725403, 0.7004405286343612, 0.8722466960352423, 1.0
0.8821300864219666 ,-0.465, -0.281, -0.139, 0.012, 0.129, 0.433 ,0.0, 0.20489977728285075, 0.36302895322939865, 0.5311804008908686, 0.6614699331848553, 1.0
0.9975131750106812 ,-0.465, -0.281, -0.139, 0.012, 0.167, 0.433 ,0.0, 0.20489977728285075, 0.36302895322939865, 0.5311804008908686, 0.7037861915367484, 1.0
0.9986112117767334 ,-0.465, -0.281, -0.139, 0.012, 0.173, 0.433 ,0.0, 0.20489977728285075, 0.36302895322939865, 0.5311804008908686, 0.7104677060133631, 1.0
0.9965921640396118 ,-0.465, -0.281, -0.139, 0.012, 0.222, 0.433 ,0.0, 0.20489977728285075, 0.36302895322939865, 0.5311804008908686, 0.765033407572383, 1.0
0.9749121069908142 ,-0.465, -0.281, -0.133, 0.012, 0.102, 0.187 ,0.0, 0.28220858895705525, 0.5092024539877301, 0.73159509202454, 0.8696319018404909, 1.0
0.9760894179344177 ,-0.465, -0.281, -0.133, 0.012, 0.102, 0.216 ,0.0, 0.2701908957415565, 0.48751835535976507, 0.7004405286343612, 0.8325991189427312, 1.0
0.7544836401939392 ,-0.465, -0.281, -0.133, 0.012, 0.129, 0.187 ,0.0, 0.28220858895705525, 0.5092024539877301, 0.73159509202454, 0.9110429447852761, 1.0
0.9870502948760986 ,-0.465, -0.281, -0.133, 0.012, 0.129, 0.216 ,0.0, 0.2701908957415565, 0.48751835535976507, 0.7004405286343612, 0.8722466960352423, 1.0
0.897115170955658 ,-0.465, -0.281, -0.133, 0.012, 0.129, 0.433 ,0.0, 0.20489977728285075, 0.36971046770601335, 0.5311804008908686, 0.6614699331848553, 1.0
0.9978324770927429 ,-0.465, -0.281, -0.133, 0.012, 0.167, 0.433 ,0.0, 0.20489977728285075, 0.36971046770601335, 0.5311804008908686, 0.7037861915367484, 1.0
0.9987813830375671 ,-0.465, -0.281, -0.133, 0.012, 0.173, 0.433 ,0.0, 0.20489977728285075, 0.36971046770601335, 0.5311804008908686, 0.7104677060133631, 1.0
0.9961482286453247 ,-0.465, -0.281, -0.133, 0.012, 0.222, 0.433 ,0.0, 0.20489977728285075, 0.36971046770601335, 0.5311804008908686, 0.765033407572383, 1.0
