1,2,3,4,5,6,Y
3.2677349999999024,3.2440110000000004,3.221604999999954,3.200664000000188,3.178484000000026,3.1620900000000347,1.0
3.2440110000000004,3.221604999999954,3.200664000000188,3.178484000000026,3.1620900000000347,3.145907999999963,1.0
3.221604999999954,3.200664000000188,3.178484000000026,3.1620900000000347,3.145907999999963,3.127174999999852,1.0
3.200664000000188,3.178484000000026,3.1620900000000347,3.145907999999963,3.127174999999852,3.1107710000001134,1.0
2.877448999999956,2.8614350000000286,2.8437040000000025,2.824549999999931,2.800956000000042,2.7742889999999534,1.0
2.8614350000000286,2.8437040000000025,2.824549999999931,2.800956000000042,2.7742889999999534,2.7449440000000322,1.0
2.8437040000000025,2.824549999999931,2.800956000000042,2.7742889999999534,2.7449440000000322,2.7113540000000285,1.0
2.824549999999931,2.800956000000042,2.7742889999999534,2.7449440000000322,2.7113540000000285,2.6731740000000173,1.0
2.800956000000042,2.7742889999999534,2.7449440000000322,2.7113540000000285,2.6731740000000173,2.63474199999996,1.0
2.7742889999999534,2.7449440000000322,2.7113540000000285,2.6731740000000173,2.63474199999996,2.588429000000133,1.0
2.7449440000000322,2.7113540000000285,2.6731740000000173,2.63474199999996,2.588429000000133,2.5380660000000717,1.0
2.7113540000000285,2.6731740000000173,2.63474199999996,2.588429000000133,2.5380660000000717,2.483054999999922,1.0
2.6731740000000173,2.63474199999996,2.588429000000133,2.5380660000000717,2.483054999999922,2.4215220000000954,1.0
2.63474199999996,2.588429000000133,2.5380660000000717,2.483054999999922,2.4215220000000954,2.35665199999994,1.0
2.588429000000133,2.5380660000000717,2.483054999999922,2.4215220000000954,2.35665199999994,2.283141999999998,1.0
2.5380660000000717,2.483054999999922,2.4215220000000954,2.35665199999994,2.283141999999998,2.205744999999979,1.0
2.483054999999922,2.4215220000000954,2.35665199999994,2.283141999999998,2.205744999999979,2.123307999999952,1.0
2.4215220000000954,2.35665199999994,2.283141999999998,2.205744999999979,2.123307999999952,2.0354859999999917,1.0
2.35665199999994,2.283141999999998,2.205744999999979,2.123307999999952,2.0354859999999917,1.9416309999999157,1.0
2.283141999999998,2.205744999999979,2.123307999999952,2.0354859999999917,1.9416309999999157,1.8461859999999888,1.0
2.205744999999979,2.123307999999952,2.0354859999999917,1.9416309999999157,1.8461859999999888,1.7527149999998528,1.0
2.5006490000000667,2.4881749999999556,2.4711130000000594,2.452592999999979,2.432851000000028,2.409806000000117,1.0
-3.6325600000000122,-3.630423999999948,-3.626299999999901,-3.6202769999999873,-3.613411000000042,-3.605570999999941,1.0
-3.630423999999948,-3.626299999999901,-3.6202769999999873,-3.613411000000042,-3.605570999999941,-3.598645000000033,1.0
-3.626299999999901,-3.6202769999999873,-3.613411000000042,-3.605570999999941,-3.598645000000033,-3.5925459999999703,1.0
-3.6202769999999873,-3.613411000000042,-3.605570999999941,-3.598645000000033,-3.5925459999999703,-3.5861169999999447,1.0
-3.613411000000042,-3.605570999999941,-3.598645000000033,-3.5925459999999703,-3.5861169999999447,-3.5819499999998925,1.0
-3.605570999999941,-3.598645000000033,-3.5925459999999703,-3.5861169999999447,-3.5819499999998925,-3.5790140000000292,1.0
-3.598645000000033,-3.5925459999999703,-3.5861169999999447,-3.5819499999998925,-3.5790140000000292,-3.5772160000000213,1.0
-3.5925459999999703,-3.5861169999999447,-3.5819499999998925,-3.5790140000000292,-3.5772160000000213,-3.5766069999999672,1.0
-3.5861169999999447,-3.5819499999998925,-3.5790140000000292,-3.5772160000000213,-3.5766069999999672,-3.577682999999979,1.0
-3.5819499999998925,-3.5790140000000292,-3.5772160000000213,-3.5766069999999672,-3.577682999999979,-3.579494000000068,1.0
-3.5790140000000292,-3.5772160000000213,-3.5766069999999672,-3.577682999999979,-3.579494000000068,-3.5832960000000185,1.0
-3.5772160000000213,-3.5766069999999672,-3.577682999999979,-3.579494000000068,-3.5832960000000185,-3.5874300000000403,1.0
-3.5766069999999672,-3.577682999999979,-3.579494000000068,-3.5832960000000185,-3.5874300000000403,-3.5926919999999427,1.0
-3.5875939999999673,-3.5860830000000306,-3.58442500000001,-3.5824029999999993,-3.580515000000105,-3.5785640000000285,1.0
-3.5860830000000306,-3.58442500000001,-3.5824029999999993,-3.580515000000105,-3.5785640000000285,-3.5768000000000484,1.0
-3.58442500000001,-3.5824029999999993,-3.580515000000105,-3.5785640000000285,-3.5768000000000484,-3.575134000000048,1.0
-3.5824029999999993,-3.580515000000105,-3.5785640000000285,-3.5768000000000484,-3.575134000000048,-3.574037999999973,1.0
-3.580515000000105,-3.5785640000000285,-3.5768000000000484,-3.575134000000048,-3.574037999999973,-3.5739620000000514,1.0
-3.5785640000000285,-3.5768000000000484,-3.575134000000048,-3.574037999999973,-3.5739620000000514,-3.573853999999983,1.0
-3.5768000000000484,-3.575134000000048,-3.574037999999973,-3.5739620000000514,-3.573853999999983,-3.574555000000032,1.0
-3.575134000000048,-3.574037999999973,-3.5739620000000514,-3.573853999999983,-3.574555000000032,-3.578021999999919,1.0
-3.574037999999973,-3.5739620000000514,-3.573853999999983,-3.574555000000032,-3.578021999999919,-3.578895999999986,1.0
-3.5739620000000514,-3.573853999999983,-3.574555000000032,-3.578021999999919,-3.578895999999986,-3.5815470000000005,1.0
-3.573853999999983,-3.574555000000032,-3.578021999999919,-3.578895999999986,-3.5815470000000005,-3.586221000000023,1.0
-3.574555000000032,-3.578021999999919,-3.578895999999986,-3.5815470000000005,-3.586221000000023,-3.591946000000007,1.0
-3.5837850000000344,-3.5758050000000594,-3.5654899999999543,-3.5505940000000464,-3.5326430000000073,-3.5115349999999808,1.0
-3.5758050000000594,-3.5654899999999543,-3.5505940000000464,-3.5326430000000073,-3.5115349999999808,-3.4878740000000334,1.0
-3.5654899999999543,-3.5505940000000464,-3.5326430000000073,-3.5115349999999808,-3.4878740000000334,-3.4620459999999866,1.0
-3.5505940000000464,-3.5326430000000073,-3.5115349999999808,-3.4878740000000334,-3.4620459999999866,-3.434436000000005,1.0
-3.5326430000000073,-3.5115349999999808,-3.4878740000000334,-3.4620459999999866,-3.434436000000005,-3.4057840000000397,1.0
-3.5115349999999808,-3.4878740000000334,-3.4620459999999866,-3.434436000000005,-3.4057840000000397,-3.3765769999999975,1.0
-3.4878740000000334,-3.4620459999999866,-3.434436000000005,-3.4057840000000397,-3.3765769999999975,-3.3477499999999054,1.0
-3.4620459999999866,-3.434436000000005,-3.4057840000000397,-3.3765769999999975,-3.3477499999999054,-3.319975000000113,1.0
-3.434436000000005,-3.4057840000000397,-3.3765769999999975,-3.3477499999999054,-3.319975000000113,-3.2937349999999697,1.0
-3.4057840000000397,-3.3765769999999975,-3.3477499999999054,-3.319975000000113,-3.2937349999999697,-3.2677349999999024,1.0
-3.3765769999999975,-3.3477499999999054,-3.319975000000113,-3.2937349999999697,-3.2677349999999024,-3.2440110000000004,1.0
-3.3477499999999054,-3.319975000000113,-3.2937349999999697,-3.2677349999999024,-3.2440110000000004,-3.221604999999954,1.0
-3.319975000000113,-3.2937349999999697,-3.2677349999999024,-3.2440110000000004,-3.221604999999954,-3.200664000000188,1.0
-3.2937349999999697,-3.2677349999999024,-3.2440110000000004,-3.221604999999954,-3.200664000000188,-3.178484000000026,1.0
-3.2677349999999024,-3.2440110000000004,-3.221604999999954,-3.200664000000188,-3.178484000000026,-3.1620900000000347,1.0
-3.2440110000000004,-3.221604999999954,-3.200664000000188,-3.178484000000026,-3.1620900000000347,-3.145907999999963,1.0
-3.221604999999954,-3.200664000000188,-3.178484000000026,-3.1620900000000347,-3.145907999999963,-3.127174999999852,1.0
-3.200664000000188,-3.178484000000026,-3.1620900000000347,-3.145907999999963,-3.127174999999852,-3.1107710000001134,1.0
-2.877448999999956,-2.8614350000000286,-2.8437040000000025,-2.824549999999931,-2.800956000000042,-2.7742889999999534,1.0
-2.8614350000000286,-2.8437040000000025,-2.824549999999931,-2.800956000000042,-2.7742889999999534,-2.7449440000000322,1.0
-2.8437040000000025,-2.824549999999931,-2.800956000000042,-2.7742889999999534,-2.7449440000000322,-2.7113540000000285,1.0
-2.824549999999931,-2.800956000000042,-2.7742889999999534,-2.7449440000000322,-2.7113540000000285,-2.6731740000000173,1.0
-2.800956000000042,-2.7742889999999534,-2.7449440000000322,-2.7113540000000285,-2.6731740000000173,-2.63474199999996,1.0
-2.7742889999999534,-2.7449440000000322,-2.7113540000000285,-2.6731740000000173,-2.63474199999996,-2.588429000000133,1.0
-2.7449440000000322,-2.7113540000000285,-2.6731740000000173,-2.63474199999996,-2.588429000000133,-2.5380660000000717,1.0
-2.7113540000000285,-2.6731740000000173,-2.63474199999996,-2.588429000000133,-2.5380660000000717,-2.483054999999922,1.0
-2.6731740000000173,-2.63474199999996,-2.588429000000133,-2.5380660000000717,-2.483054999999922,-2.4215220000000954,1.0
-2.63474199999996,-2.588429000000133,-2.5380660000000717,-2.483054999999922,-2.4215220000000954,-2.35665199999994,1.0
-2.588429000000133,-2.5380660000000717,-2.483054999999922,-2.4215220000000954,-2.35665199999994,-2.283141999999998,1.0
-2.5380660000000717,-2.483054999999922,-2.4215220000000954,-2.35665199999994,-2.283141999999998,-2.205744999999979,1.0
-2.483054999999922,-2.4215220000000954,-2.35665199999994,-2.283141999999998,-2.205744999999979,-2.123307999999952,1.0
-2.4215220000000954,-2.35665199999994,-2.283141999999998,-2.205744999999979,-2.123307999999952,-2.0354859999999917,1.0
-2.35665199999994,-2.283141999999998,-2.205744999999979,-2.123307999999952,-2.0354859999999917,-1.9416309999999157,1.0
-2.283141999999998,-2.205744999999979,-2.123307999999952,-2.0354859999999917,-1.9416309999999157,-1.8461859999999888,1.0
-2.205744999999979,-2.123307999999952,-2.0354859999999917,-1.9416309999999157,-1.8461859999999888,-1.7527149999998528,1.0
-2.5006490000000667,-2.4881749999999556,-2.4711130000000594,-2.452592999999979,-2.432851000000028,-2.409806000000117,1.0
3.605570999999941,3.613411000000042,3.6202769999999873,3.626299999999901,3.630423999999948,3.6325600000000122,1.0
3.598645000000033,3.605570999999941,3.613411000000042,3.6202769999999873,3.626299999999901,3.630423999999948,1.0
3.5925459999999703,3.598645000000033,3.605570999999941,3.613411000000042,3.6202769999999873,3.626299999999901,1.0
3.5861169999999447,3.5925459999999703,3.598645000000033,3.605570999999941,3.613411000000042,3.6202769999999873,1.0
3.5819499999998925,3.5861169999999447,3.5925459999999703,3.598645000000033,3.605570999999941,3.613411000000042,1.0
3.5790140000000292,3.5819499999998925,3.5861169999999447,3.5925459999999703,3.598645000000033,3.605570999999941,1.0
3.5772160000000213,3.5790140000000292,3.5819499999998925,3.5861169999999447,3.5925459999999703,3.598645000000033,1.0
3.5766069999999672,3.5772160000000213,3.5790140000000292,3.5819499999998925,3.5861169999999447,3.5925459999999703,1.0
3.577682999999979,3.5766069999999672,3.5772160000000213,3.5790140000000292,3.5819499999998925,3.5861169999999447,1.0
3.579494000000068,3.577682999999979,3.5766069999999672,3.5772160000000213,3.5790140000000292,3.5819499999998925,1.0
3.5832960000000185,3.579494000000068,3.577682999999979,3.5766069999999672,3.5772160000000213,3.5790140000000292,1.0
3.5874300000000403,3.5832960000000185,3.579494000000068,3.577682999999979,3.5766069999999672,3.5772160000000213,1.0
3.5926919999999427,3.5874300000000403,3.5832960000000185,3.579494000000068,3.577682999999979,3.5766069999999672,1.0
3.5785640000000285,3.580515000000105,3.5824029999999993,3.58442500000001,3.5860830000000306,3.5875939999999673,1.0
3.5768000000000484,3.5785640000000285,3.580515000000105,3.5824029999999993,3.58442500000001,3.5860830000000306,1.0
3.575134000000048,3.5768000000000484,3.5785640000000285,3.580515000000105,3.5824029999999993,3.58442500000001,1.0
3.574037999999973,3.575134000000048,3.5768000000000484,3.5785640000000285,3.580515000000105,3.5824029999999993,1.0
3.5739620000000514,3.574037999999973,3.575134000000048,3.5768000000000484,3.5785640000000285,3.580515000000105,1.0
3.573853999999983,3.5739620000000514,3.574037999999973,3.575134000000048,3.5768000000000484,3.5785640000000285,1.0
3.574555000000032,3.573853999999983,3.5739620000000514,3.574037999999973,3.575134000000048,3.5768000000000484,1.0
3.578021999999919,3.574555000000032,3.573853999999983,3.5739620000000514,3.574037999999973,3.575134000000048,1.0
3.578895999999986,3.578021999999919,3.574555000000032,3.573853999999983,3.5739620000000514,3.574037999999973,1.0
3.5815470000000005,3.578895999999986,3.578021999999919,3.574555000000032,3.573853999999983,3.5739620000000514,1.0
3.586221000000023,3.5815470000000005,3.578895999999986,3.578021999999919,3.574555000000032,3.573853999999983,1.0
3.591946000000007,3.586221000000023,3.5815470000000005,3.578895999999986,3.578021999999919,3.574555000000032,1.0
3.5115349999999808,3.5326430000000073,3.5505940000000464,3.5654899999999543,3.5758050000000594,3.5837850000000344,1.0
3.4878740000000334,3.5115349999999808,3.5326430000000073,3.5505940000000464,3.5654899999999543,3.5758050000000594,1.0
3.4620459999999866,3.4878740000000334,3.5115349999999808,3.5326430000000073,3.5505940000000464,3.5654899999999543,1.0
3.434436000000005,3.4620459999999866,3.4878740000000334,3.5115349999999808,3.5326430000000073,3.5505940000000464,1.0
3.4057840000000397,3.434436000000005,3.4620459999999866,3.4878740000000334,3.5115349999999808,3.5326430000000073,1.0
3.3765769999999975,3.4057840000000397,3.434436000000005,3.4620459999999866,3.4878740000000334,3.5115349999999808,1.0
3.3477499999999054,3.3765769999999975,3.4057840000000397,3.434436000000005,3.4620459999999866,3.4878740000000334,1.0
3.319975000000113,3.3477499999999054,3.3765769999999975,3.4057840000000397,3.434436000000005,3.4620459999999866,1.0
3.2937349999999697,3.319975000000113,3.3477499999999054,3.3765769999999975,3.4057840000000397,3.434436000000005,1.0
3.2677349999999024,3.2937349999999697,3.319975000000113,3.3477499999999054,3.3765769999999975,3.4057840000000397,1.0
3.2440110000000004,3.2677349999999024,3.2937349999999697,3.319975000000113,3.3477499999999054,3.3765769999999975,1.0
3.221604999999954,3.2440110000000004,3.2677349999999024,3.2937349999999697,3.319975000000113,3.3477499999999054,1.0
3.200664000000188,3.221604999999954,3.2440110000000004,3.2677349999999024,3.2937349999999697,3.319975000000113,1.0
3.178484000000026,3.200664000000188,3.221604999999954,3.2440110000000004,3.2677349999999024,3.2937349999999697,1.0
3.1620900000000347,3.178484000000026,3.200664000000188,3.221604999999954,3.2440110000000004,3.2677349999999024,1.0
3.145907999999963,3.1620900000000347,3.178484000000026,3.200664000000188,3.221604999999954,3.2440110000000004,1.0
3.127174999999852,3.145907999999963,3.1620900000000347,3.178484000000026,3.200664000000188,3.221604999999954,1.0
3.1107710000001134,3.127174999999852,3.145907999999963,3.1620900000000347,3.178484000000026,3.200664000000188,1.0
2.7742889999999534,2.800956000000042,2.824549999999931,2.8437040000000025,2.8614350000000286,2.877448999999956,1.0
2.7449440000000322,2.7742889999999534,2.800956000000042,2.824549999999931,2.8437040000000025,2.8614350000000286,1.0
2.7113540000000285,2.7449440000000322,2.7742889999999534,2.800956000000042,2.824549999999931,2.8437040000000025,1.0
2.6731740000000173,2.7113540000000285,2.7449440000000322,2.7742889999999534,2.800956000000042,2.824549999999931,1.0
2.63474199999996,2.6731740000000173,2.7113540000000285,2.7449440000000322,2.7742889999999534,2.800956000000042,1.0
2.588429000000133,2.63474199999996,2.6731740000000173,2.7113540000000285,2.7449440000000322,2.7742889999999534,1.0
2.5380660000000717,2.588429000000133,2.63474199999996,2.6731740000000173,2.7113540000000285,2.7449440000000322,1.0
2.483054999999922,2.5380660000000717,2.588429000000133,2.63474199999996,2.6731740000000173,2.7113540000000285,1.0
2.4215220000000954,2.483054999999922,2.5380660000000717,2.588429000000133,2.63474199999996,2.6731740000000173,1.0
2.35665199999994,2.4215220000000954,2.483054999999922,2.5380660000000717,2.588429000000133,2.63474199999996,1.0
2.283141999999998,2.35665199999994,2.4215220000000954,2.483054999999922,2.5380660000000717,2.588429000000133,1.0
2.205744999999979,2.283141999999998,2.35665199999994,2.4215220000000954,2.483054999999922,2.5380660000000717,1.0
2.123307999999952,2.205744999999979,2.283141999999998,2.35665199999994,2.4215220000000954,2.483054999999922,1.0
2.0354859999999917,2.123307999999952,2.205744999999979,2.283141999999998,2.35665199999994,2.4215220000000954,1.0
1.9416309999999157,2.0354859999999917,2.123307999999952,2.205744999999979,2.283141999999998,2.35665199999994,1.0
1.8461859999999888,1.9416309999999157,2.0354859999999917,2.123307999999952,2.205744999999979,2.283141999999998,1.0
1.7527149999998528,1.8461859999999888,1.9416309999999157,2.0354859999999917,2.123307999999952,2.205744999999979,1.0
2.409806000000117,2.432851000000028,2.452592999999979,2.4711130000000594,2.4881749999999556,2.5006490000000667,1.0
-3.605570999999941,-3.613411000000042,-3.6202769999999873,-3.626299999999901,-3.630423999999948,-3.6325600000000122,1.0
-3.598645000000033,-3.605570999999941,-3.613411000000042,-3.6202769999999873,-3.626299999999901,-3.630423999999948,1.0
-3.5925459999999703,-3.598645000000033,-3.605570999999941,-3.613411000000042,-3.6202769999999873,-3.626299999999901,1.0
-3.5861169999999447,-3.5925459999999703,-3.598645000000033,-3.605570999999941,-3.613411000000042,-3.6202769999999873,1.0
-3.5819499999998925,-3.5861169999999447,-3.5925459999999703,-3.598645000000033,-3.605570999999941,-3.613411000000042,1.0
-3.5790140000000292,-3.5819499999998925,-3.5861169999999447,-3.5925459999999703,-3.598645000000033,-3.605570999999941,1.0
-3.5772160000000213,-3.5790140000000292,-3.5819499999998925,-3.5861169999999447,-3.5925459999999703,-3.598645000000033,1.0
-3.5766069999999672,-3.5772160000000213,-3.5790140000000292,-3.5819499999998925,-3.5861169999999447,-3.5925459999999703,1.0
-3.577682999999979,-3.5766069999999672,-3.5772160000000213,-3.5790140000000292,-3.5819499999998925,-3.5861169999999447,1.0
-3.579494000000068,-3.577682999999979,-3.5766069999999672,-3.5772160000000213,-3.5790140000000292,-3.5819499999998925,1.0
-3.5832960000000185,-3.579494000000068,-3.577682999999979,-3.5766069999999672,-3.5772160000000213,-3.5790140000000292,1.0
-3.5874300000000403,-3.5832960000000185,-3.579494000000068,-3.577682999999979,-3.5766069999999672,-3.5772160000000213,1.0
-3.5926919999999427,-3.5874300000000403,-3.5832960000000185,-3.579494000000068,-3.577682999999979,-3.5766069999999672,1.0
-3.5785640000000285,-3.580515000000105,-3.5824029999999993,-3.58442500000001,-3.5860830000000306,-3.5875939999999673,1.0
-3.5768000000000484,-3.5785640000000285,-3.580515000000105,-3.5824029999999993,-3.58442500000001,-3.5860830000000306,1.0
-3.575134000000048,-3.5768000000000484,-3.5785640000000285,-3.580515000000105,-3.5824029999999993,-3.58442500000001,1.0
-3.574037999999973,-3.575134000000048,-3.5768000000000484,-3.5785640000000285,-3.580515000000105,-3.5824029999999993,1.0
-3.5739620000000514,-3.574037999999973,-3.575134000000048,-3.5768000000000484,-3.5785640000000285,-3.580515000000105,1.0
-3.573853999999983,-3.5739620000000514,-3.574037999999973,-3.575134000000048,-3.5768000000000484,-3.5785640000000285,1.0
-3.574555000000032,-3.573853999999983,-3.5739620000000514,-3.574037999999973,-3.575134000000048,-3.5768000000000484,1.0
-3.578021999999919,-3.574555000000032,-3.573853999999983,-3.5739620000000514,-3.574037999999973,-3.575134000000048,1.0
-3.578895999999986,-3.578021999999919,-3.574555000000032,-3.573853999999983,-3.5739620000000514,-3.574037999999973,1.0
-3.5815470000000005,-3.578895999999986,-3.578021999999919,-3.574555000000032,-3.573853999999983,-3.5739620000000514,1.0
-3.586221000000023,-3.5815470000000005,-3.578895999999986,-3.578021999999919,-3.574555000000032,-3.573853999999983,1.0
-3.591946000000007,-3.586221000000023,-3.5815470000000005,-3.578895999999986,-3.578021999999919,-3.574555000000032,1.0
-3.5115349999999808,-3.5326430000000073,-3.5505940000000464,-3.5654899999999543,-3.5758050000000594,-3.5837850000000344,1.0
-3.4878740000000334,-3.5115349999999808,-3.5326430000000073,-3.5505940000000464,-3.5654899999999543,-3.5758050000000594,1.0
-3.4620459999999866,-3.4878740000000334,-3.5115349999999808,-3.5326430000000073,-3.5505940000000464,-3.5654899999999543,1.0
-3.434436000000005,-3.4620459999999866,-3.4878740000000334,-3.5115349999999808,-3.5326430000000073,-3.5505940000000464,1.0
-3.4057840000000397,-3.434436000000005,-3.4620459999999866,-3.4878740000000334,-3.5115349999999808,-3.5326430000000073,1.0
-3.3765769999999975,-3.4057840000000397,-3.434436000000005,-3.4620459999999866,-3.4878740000000334,-3.5115349999999808,1.0
-3.3477499999999054,-3.3765769999999975,-3.4057840000000397,-3.434436000000005,-3.4620459999999866,-3.4878740000000334,1.0
-3.319975000000113,-3.3477499999999054,-3.3765769999999975,-3.4057840000000397,-3.434436000000005,-3.4620459999999866,1.0
-3.2937349999999697,-3.319975000000113,-3.3477499999999054,-3.3765769999999975,-3.4057840000000397,-3.434436000000005,1.0
-3.2677349999999024,-3.2937349999999697,-3.319975000000113,-3.3477499999999054,-3.3765769999999975,-3.4057840000000397,1.0
-3.2440110000000004,-3.2677349999999024,-3.2937349999999697,-3.319975000000113,-3.3477499999999054,-3.3765769999999975,1.0
-3.221604999999954,-3.2440110000000004,-3.2677349999999024,-3.2937349999999697,-3.319975000000113,-3.3477499999999054,1.0
-3.200664000000188,-3.221604999999954,-3.2440110000000004,-3.2677349999999024,-3.2937349999999697,-3.319975000000113,1.0
-3.178484000000026,-3.200664000000188,-3.221604999999954,-3.2440110000000004,-3.2677349999999024,-3.2937349999999697,1.0
-3.1620900000000347,-3.178484000000026,-3.200664000000188,-3.221604999999954,-3.2440110000000004,-3.2677349999999024,1.0
-3.145907999999963,-3.1620900000000347,-3.178484000000026,-3.200664000000188,-3.221604999999954,-3.2440110000000004,1.0
-3.127174999999852,-3.145907999999963,-3.1620900000000347,-3.178484000000026,-3.200664000000188,-3.221604999999954,1.0
-3.1107710000001134,-3.127174999999852,-3.145907999999963,-3.1620900000000347,-3.178484000000026,-3.200664000000188,1.0
-2.7742889999999534,-2.800956000000042,-2.824549999999931,-2.8437040000000025,-2.8614350000000286,-2.877448999999956,1.0
-2.7449440000000322,-2.7742889999999534,-2.800956000000042,-2.824549999999931,-2.8437040000000025,-2.8614350000000286,1.0
-2.7113540000000285,-2.7449440000000322,-2.7742889999999534,-2.800956000000042,-2.824549999999931,-2.8437040000000025,1.0
-2.6731740000000173,-2.7113540000000285,-2.7449440000000322,-2.7742889999999534,-2.800956000000042,-2.824549999999931,1.0
-2.63474199999996,-2.6731740000000173,-2.7113540000000285,-2.7449440000000322,-2.7742889999999534,-2.800956000000042,1.0
-2.588429000000133,-2.63474199999996,-2.6731740000000173,-2.7113540000000285,-2.7449440000000322,-2.7742889999999534,1.0
-2.5380660000000717,-2.588429000000133,-2.63474199999996,-2.6731740000000173,-2.7113540000000285,-2.7449440000000322,1.0
-2.483054999999922,-2.5380660000000717,-2.588429000000133,-2.63474199999996,-2.6731740000000173,-2.7113540000000285,1.0
-2.4215220000000954,-2.483054999999922,-2.5380660000000717,-2.588429000000133,-2.63474199999996,-2.6731740000000173,1.0
-2.35665199999994,-2.4215220000000954,-2.483054999999922,-2.5380660000000717,-2.588429000000133,-2.63474199999996,1.0
-2.283141999999998,-2.35665199999994,-2.4215220000000954,-2.483054999999922,-2.5380660000000717,-2.588429000000133,1.0
-2.205744999999979,-2.283141999999998,-2.35665199999994,-2.4215220000000954,-2.483054999999922,-2.5380660000000717,1.0
-2.123307999999952,-2.205744999999979,-2.283141999999998,-2.35665199999994,-2.4215220000000954,-2.483054999999922,1.0
